work_year,experience_level,salary_in_usd,remote_ratio,company_size,FL,FT,PT
2025,3,143000,0,2,0,1,0
2021,3,152000,100,3,0,1,0
2024,3,248000,0,2,0,1,0
2025,3,125100,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2025,3,355000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2024,2,72870,100,2,0,1,0
2025,3,160000,0,2,0,1,0
2025,2,174000,0,2,0,1,0
2025,3,154000,0,2,0,1,0
2025,3,108100,0,2,0,1,0
2025,2,80520,0,2,0,1,0
2025,2,128000,0,2,0,1,0
2023,3,204000,100,2,0,1,0
2025,3,75000,0,2,0,1,0
2023,3,200000,100,2,0,1,0
2025,3,252000,0,2,0,1,0
2025,2,100000,100,2,0,1,0
2024,2,68562,0,2,0,1,0
2024,3,161450,100,2,0,1,0
2025,3,141480,0,2,0,1,0
2024,2,230230,0,2,0,1,0
2024,3,113840,0,2,0,1,0
2024,3,251000,0,2,0,1,0
2025,3,226400,100,2,0,1,0
2025,3,215000,100,2,0,1,0
2024,2,100000,0,2,0,1,0
2025,3,193000,0,2,0,1,0
2022,2,55410,0,2,0,1,0
2024,3,237000,0,2,0,1,0
2024,1,87552,100,2,0,1,0
2024,3,117000,0,2,0,1,0
2024,3,166000,0,2,0,1,0
2024,1,104000,0,2,0,1,0
2025,1,98193,0,2,0,1,0
2023,3,180514,100,2,0,1,0
2024,3,168000,0,2,0,1,0
2025,2,106900,0,2,0,1,0
2023,3,150000,100,2,0,1,0
2023,2,120000,0,1,0,1,0
2024,1,91200,0,3,0,1,0
2025,3,231550,0,2,0,1,0
2025,3,70715,0,2,0,1,0
2024,2,55000,0,2,0,1,0
2024,2,189000,0,2,0,1,0
2024,3,175000,0,2,0,1,0
2025,4,248500,0,2,0,1,0
2024,3,210000,0,2,0,1,0
2025,2,190000,0,2,0,1,0
2025,1,59153,0,2,0,1,0
2024,3,240000,0,2,0,1,0
2025,3,134500,0,2,0,1,0
2024,2,106250,0,2,0,1,0
2024,3,106250,0,2,0,1,0
2025,3,150000,100,2,0,1,0
2025,4,170760,0,2,0,1,0
2024,2,85250,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2024,2,72000,100,2,0,1,0
2024,2,60400,0,2,0,1,0
2025,2,127000,0,2,0,1,0
2025,2,470000,0,2,0,1,0
2024,1,145000,0,2,0,1,0
2024,3,100000,0,2,0,1,0
2025,3,214000,0,2,0,1,0
2025,3,190000,0,2,0,1,0
2025,3,281000,100,2,0,1,0
2024,2,55555,0,2,0,1,0
2024,3,170200,0,2,0,1,0
2025,3,197400,0,2,0,1,0
2024,3,204800,0,2,0,1,0
2025,3,41431,0,2,0,1,0
2024,3,151300,0,3,0,1,0
2023,3,200000,100,2,0,1,0
2025,3,106400,0,2,0,1,0
2024,1,117363,0,2,0,1,0
2023,3,166000,0,2,0,1,0
2023,3,205500,0,2,0,1,0
2025,2,50000,0,2,0,1,0
2025,3,180000,0,2,0,1,0
2025,1,31578,100,2,0,0,0
2024,1,27777,0,1,0,1,0
2025,3,125000,0,2,0,1,0
2025,3,118000,0,2,0,1,0
2025,2,79800,0,2,0,1,0
2025,1,62200,0,2,0,1,0
2025,3,125840,0,2,0,1,0
2025,2,208800,0,2,0,1,0
2024,1,97300,100,2,0,1,0
2025,3,190000,0,2,0,1,0
2024,3,110000,0,2,0,1,0
2024,2,112300,0,2,0,1,0
2024,3,203000,100,2,0,1,0
2024,3,113600,0,2,0,1,0
2024,3,207900,0,2,0,1,0
2024,3,128000,0,2,0,1,0
2024,3,64000,100,2,0,1,0
2024,3,182541,100,2,0,1,0
2025,3,178100,0,2,0,1,0
2024,2,210100,0,2,0,1,0
2022,3,140000,100,2,0,1,0
2024,1,93000,0,2,0,1,0
2024,3,121900,0,2,0,1,0
2024,2,144000,0,2,0,1,0
2024,3,236474,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2024,1,39500,0,2,0,1,0
2024,3,329333,0,2,0,1,0
2024,3,136000,0,2,0,1,0
2024,3,360200,0,2,0,1,0
2024,3,286000,0,2,0,1,0
2024,2,71500,100,2,0,1,0
2025,3,107120,0,2,0,1,0
2024,2,135830,0,2,0,1,0
2024,3,110900,100,2,0,1,0
2024,1,79150,0,2,0,1,0
2024,3,165580,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2024,3,210000,0,2,0,1,0
2025,3,214032,0,2,0,1,0
2024,3,192222,0,2,0,1,0
2023,3,220000,100,2,0,1,0
2024,3,180000,0,2,0,1,0
2025,2,175000,0,2,0,1,0
2023,3,142200,0,2,0,1,0
2025,3,297000,0,2,0,1,0
2024,3,142800,100,2,0,1,0
2024,3,169000,0,2,0,1,0
2024,3,236500,0,2,0,1,0
2025,3,98235,0,2,0,1,0
2024,3,389500,0,2,0,1,0
2025,3,240240,0,2,0,1,0
2025,4,156000,0,2,0,1,0
2024,3,115400,0,2,0,1,0
2024,2,110000,100,2,0,1,0
2025,3,144200,0,2,0,1,0
2025,2,64288,0,2,0,1,0
2023,3,120000,0,2,0,1,0
2024,2,90012,0,2,0,1,0
2025,3,96400,0,2,0,1,0
2024,3,123000,0,2,0,1,0
2024,3,304496,100,2,0,1,0
2022,3,115000,100,2,0,1,0
2025,3,164000,0,2,0,1,0
2025,3,120000,0,2,0,1,0
2024,3,235200,0,2,0,1,0
2023,3,86000,100,2,0,1,0
2024,3,175000,0,2,0,1,0
2024,1,136800,0,2,0,1,0
2024,2,162350,100,2,0,1,0
2025,2,46000,0,2,0,0,1
2025,3,118976,0,2,0,1,0
2024,3,112500,0,2,0,1,0
2024,2,62500,0,2,0,1,0
2024,3,194000,0,2,0,1,0
2024,3,294000,0,2,0,1,0
2025,2,147390,0,2,0,1,0
2025,3,142000,0,2,0,1,0
2025,2,121400,100,2,0,1,0
2024,3,270400,0,2,0,1,0
2025,3,234000,0,2,0,1,0
2025,3,109000,0,2,0,1,0
2024,2,100000,0,2,0,1,0
2025,3,130000,0,2,0,1,0
2024,3,176875,0,2,0,1,0
2024,3,181250,0,2,0,1,0
2024,2,162000,0,2,0,1,0
2025,2,100000,0,2,0,1,0
2024,3,163000,100,2,0,1,0
2025,3,196200,0,2,0,1,0
2025,3,183000,0,2,0,1,0
2025,3,351800,0,2,0,1,0
2025,3,177000,0,2,0,1,0
2025,2,173040,0,2,0,1,0
2024,3,117200,0,2,0,1,0
2025,2,86000,100,2,0,1,0
2025,2,96428,0,2,0,1,0
2025,3,104000,0,2,0,1,0
2025,3,124800,0,2,0,1,0
2025,3,257400,0,2,0,1,0
2025,4,230000,100,2,0,1,0
2025,3,110000,0,2,0,1,0
2025,3,130000,0,2,0,1,0
2022,2,83864,100,3,0,1,0
2024,2,173000,0,2,0,1,0
2023,4,142200,0,2,0,1,0
2025,1,143000,0,2,0,1,0
2024,4,408500,0,2,0,1,0
2025,2,36000,0,2,0,0,1
2025,2,95237,0,2,0,1,0
2023,4,215936,100,3,0,1,0
2024,2,149925,0,2,0,1,0
2024,3,170000,100,2,0,1,0
2025,2,569620,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2025,2,105000,0,2,0,1,0
2025,3,153000,100,2,0,1,0
2025,2,75000,0,2,0,1,0
2025,2,121294,0,2,0,1,0
2025,3,138500,0,2,0,1,0
2024,2,81500,0,2,0,1,0
2024,2,60000,0,2,0,1,0
2024,3,131000,0,2,0,1,0
2025,3,207000,100,2,0,1,0
2024,2,166600,0,2,0,1,0
2025,2,100600,0,2,0,1,0
2023,2,120000,100,2,0,1,0
2023,3,68000,0,2,0,1,0
2024,2,130000,0,2,0,1,0
2025,3,54142,0,2,0,1,0
2024,3,200000,0,2,0,1,0
2024,3,142000,0,2,0,1,0
2024,3,129620,0,2,0,1,0
2025,2,81700,0,2,0,1,0
2025,2,124300,0,2,0,1,0
2025,2,104000,100,2,0,1,0
2024,1,46000,0,2,0,1,0
2025,3,125611,0,2,0,1,0
2025,1,15281,0,2,0,1,0
2025,3,220000,100,2,0,1,0
2024,1,49576,0,2,0,1,0
2024,2,61600,100,2,0,1,0
2024,2,125500,0,3,0,1,0
2024,3,105000,0,2,0,1,0
2023,3,330000,100,2,0,1,0
2025,2,125500,0,3,0,1,0
2025,2,180000,0,2,0,1,0
2024,3,200000,0,2,0,1,0
2025,3,188000,100,2,0,1,0
2025,3,250000,0,2,0,1,0
2023,3,123000,0,2,0,1,0
2024,2,143100,0,2,0,1,0
2024,2,68740,0,2,0,1,0
2024,3,120100,0,2,0,1,0
2024,2,136300,0,2,0,1,0
2024,2,150000,0,2,0,1,0
2025,3,180000,100,2,0,1,0
2025,3,179600,100,2,0,1,0
2025,2,110000,0,2,0,1,0
2024,3,66666,100,2,0,1,0
2023,1,133000,0,2,0,0,1
2023,3,104584,0,2,0,1,0
2025,3,132000,0,2,0,1,0
2024,2,76923,0,2,0,1,0
2024,1,100980,0,2,0,1,0
2025,3,273930,0,2,0,1,0
2025,3,200000,0,2,0,1,0
2024,2,63750,0,2,0,1,0
2025,2,137500,0,2,0,1,0
2025,1,134500,100,2,0,1,0
2025,3,110000,100,2,0,1,0
2025,3,95000,0,2,0,1,0
2024,2,172000,100,2,0,1,0
2025,3,192600,0,2,0,1,0
2024,3,190000,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2024,3,258750,0,2,0,1,0
2024,1,52700,0,2,0,1,0
2025,1,16842,0,2,0,0,1
2025,3,255000,0,2,0,1,0
2024,3,105000,0,2,0,1,0
2025,3,180000,0,2,0,1,0
2025,2,185644,0,2,0,1,0
2021,3,96113,50,3,0,1,0
2024,2,111000,0,2,0,1,0
2025,2,54000,0,2,0,1,0
2025,4,170760,0,2,0,1,0
2024,2,205600,0,3,0,1,0
2024,3,190900,0,2,0,1,0
2025,2,98300,0,2,0,1,0
2024,3,260000,0,3,0,1,0
2023,1,65000,0,2,0,1,0
2025,1,54000,0,2,0,1,0
2024,2,240240,0,2,0,1,0
2025,3,99400,0,2,0,1,0
2025,3,207000,0,2,0,1,0
2024,3,161000,0,2,0,1,0
2024,2,95500,100,2,0,1,0
2024,3,165100,0,2,0,1,0
2023,3,152300,0,2,0,1,0
2025,3,117000,0,2,0,1,0
2024,3,96600,0,2,0,1,0
2025,3,123800,100,2,0,1,0
2025,2,166000,100,2,0,1,0
2024,3,228000,0,2,0,1,0
2024,3,254024,100,2,0,1,0
2024,2,95200,0,2,0,1,0
2024,3,131200,0,2,0,1,0
2025,2,155000,100,2,0,1,0
2025,3,234000,0,2,0,1,0
2024,1,137000,0,2,0,1,0
2025,2,293000,0,2,0,1,0
2025,3,210000,0,2,0,1,0
2024,1,125500,0,2,0,1,0
2024,2,80000,0,2,0,1,0
2025,3,177500,0,2,0,1,0
2023,2,95000,100,2,0,1,0
2025,3,94700,100,2,0,1,0
2024,1,70000,0,2,0,1,0
2025,3,215000,100,2,0,1,0
2024,3,250000,0,2,0,1,0
2025,3,174000,0,2,0,1,0
2025,3,210000,100,2,0,1,0
2023,3,190000,0,2,0,1,0
2025,4,304500,0,2,0,1,0
2022,1,180000,100,2,0,1,0
2024,3,339250,100,2,0,1,0
2024,2,135000,100,2,0,1,0
2025,2,130000,100,2,0,1,0
2025,1,168790,0,2,0,1,0
2024,2,109400,0,2,0,1,0
2025,2,113924,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2024,1,84600,0,2,0,1,0
2025,2,85850,0,2,0,1,0
2023,3,217000,100,2,0,1,0
2024,3,234000,0,2,0,1,0
2025,3,95800,0,2,0,1,0
2024,2,40266,0,2,0,1,0
2025,2,152000,0,2,0,1,0
2025,3,158100,100,2,0,1,0
2025,3,90000,0,2,0,1,0
2024,3,118000,0,2,0,1,0
2024,3,98400,0,2,0,1,0
2023,3,170000,0,2,0,1,0
2025,2,246200,0,2,0,1,0
2025,3,130000,0,2,0,1,0
2025,2,156000,0,2,0,1,0
2024,3,255000,0,2,0,1,0
2024,3,225000,0,2,0,1,0
2024,2,134000,0,2,0,1,0
2024,3,163000,100,2,0,1,0
2025,3,203000,0,2,0,1,0
2025,2,175000,0,2,0,1,0
2025,3,114900,0,2,0,1,0
2024,3,248700,0,2,0,1,0
2025,3,84500,0,2,0,1,0
2024,4,253900,0,2,0,1,0
2024,3,90129,0,2,0,1,0
2024,3,78000,100,2,0,1,0
2024,1,99875,0,2,0,1,0
2024,2,72100,0,2,0,1,0
2025,3,122300,0,2,0,1,0
2025,3,113000,0,2,0,1,0
2024,2,58000,0,2,0,1,0
2024,2,205600,0,3,0,1,0
2025,3,204900,0,2,0,1,0
2025,3,150280,0,2,0,1,0
2025,3,171600,0,2,0,1,0
2025,2,156500,100,2,0,1,0
2024,3,300200,0,2,0,1,0
2024,3,161000,0,2,0,1,0
2025,3,78600,0,2,0,1,0
2024,3,143100,0,2,0,1,0
2024,3,139650,0,2,0,1,0
2024,3,86000,0,2,0,1,0
2025,2,74800,0,2,0,1,0
2024,3,96700,0,2,0,1,0
2025,3,185000,100,2,0,1,0
2025,3,133500,0,2,0,1,0
2024,3,85000,0,2,0,1,0
2025,3,130000,0,2,0,1,0
2025,2,160000,0,2,0,1,0
2024,2,129300,0,3,0,1,0
2023,3,185900,0,2,0,1,0
2025,3,155700,0,2,0,1,0
2025,4,377000,0,2,0,1,0
2025,2,196000,100,2,0,1,0
2024,1,35000,0,2,0,1,0
2025,3,293900,100,2,0,1,0
2024,2,195600,100,2,0,1,0
2024,2,117718,0,2,0,1,0
2025,3,104700,0,2,0,1,0
2023,3,144000,0,2,0,1,0
2025,3,113924,0,2,0,1,0
2024,3,117200,0,2,0,1,0
2024,3,190800,100,2,0,1,0
2024,2,117000,0,2,0,1,0
2024,3,287500,100,2,0,1,0
2024,2,175000,0,2,0,1,0
2025,2,205500,100,2,0,1,0
2025,3,222480,0,2,0,1,0
2024,3,296300,0,2,0,1,0
2025,1,120000,0,2,0,1,0
2025,3,234000,100,2,0,1,0
2024,2,228000,0,2,0,1,0
2025,3,140000,100,2,0,1,0
2024,3,266000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2023,2,105300,0,2,0,1,0
2025,3,120000,100,2,0,1,0
2024,3,125500,0,3,0,1,0
2025,3,180000,0,2,0,1,0
2025,3,168400,0,2,0,1,0
2025,2,267272,100,2,0,1,0
2024,3,160000,0,2,0,1,0
2024,2,197400,0,2,0,1,0
2025,3,161280,0,2,0,1,0
2024,3,133600,0,2,0,1,0
2024,2,104000,0,2,0,1,0
2025,1,40000,0,2,0,1,0
2024,3,145000,0,2,0,1,0
2023,3,48585,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2025,3,160500,0,2,0,1,0
2024,3,175100,100,2,0,1,0
2025,3,147307,0,2,0,1,0
2024,3,78300,100,2,0,1,0
2025,1,166000,0,2,0,1,0
2024,3,52574,0,2,0,1,0
2025,2,75600,0,2,0,1,0
2024,3,77777,0,2,0,1,0
2025,3,117600,0,2,0,1,0
2024,3,123000,0,2,0,1,0
2024,2,66666,0,2,0,1,0
2024,3,210000,100,2,0,1,0
2025,2,67600,100,2,0,1,0
2024,2,231000,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2024,3,250200,0,2,0,1,0
2024,2,170000,0,2,0,1,0
2023,1,120000,0,2,0,1,0
2025,3,155000,0,2,0,1,0
2024,2,120000,0,2,0,1,0
2025,1,110000,0,2,0,1,0
2024,2,330146,100,2,0,1,0
2025,2,44303,0,2,0,1,0
2024,2,60000,0,2,0,0,1
2025,1,76000,0,2,0,1,0
2025,3,191000,0,2,0,1,0
2021,2,63810,100,2,0,1,0
2025,1,50400,0,2,0,1,0
2024,3,77777,0,2,0,1,0
2024,2,158100,0,2,0,1,0
2025,3,315000,0,2,0,1,0
2024,2,129300,0,3,0,1,0
2025,2,294299,0,2,0,1,0
2024,2,115000,100,2,0,1,0
2024,3,120700,0,2,0,1,0
2023,3,231250,100,2,0,1,0
2024,3,136800,0,2,0,1,0
2024,3,117200,0,2,0,1,0
2024,3,185600,100,2,0,1,0
2025,3,209999,100,2,0,1,0
2024,3,136000,0,3,0,1,0
2024,3,108000,0,2,0,1,0
2024,1,95000,100,2,0,1,0
2025,3,122219,0,2,0,1,0
2025,3,165000,0,2,0,1,0
2024,3,248000,0,2,0,1,0
2024,3,208600,100,2,0,1,0
2025,2,68615,0,2,0,1,0
2025,3,127000,100,2,0,1,0
2025,3,210000,100,2,0,1,0
2024,2,64000,0,2,0,1,0
2024,2,119000,0,2,0,1,0
2025,3,151500,0,2,0,1,0
2024,2,55000,0,2,0,1,0
2025,3,51891,0,2,0,1,0
2025,1,70000,0,2,0,1,0
2024,3,145000,100,2,0,1,0
2024,3,144600,0,2,0,1,0
2024,2,86555,0,2,0,1,0
2025,3,133000,0,2,0,1,0
2025,3,123000,100,2,0,1,0
2025,3,196000,0,2,0,1,0
2023,4,286000,100,2,0,1,0
2025,2,179240,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2024,3,294000,0,2,0,1,0
2024,3,132502,0,2,0,1,0
2024,3,140000,0,2,0,1,0
2024,3,90000,100,2,0,1,0
2025,3,130000,0,2,0,1,0
2024,3,135000,100,2,0,1,0
2025,3,220000,0,2,0,1,0
2024,2,245500,100,2,0,1,0
2023,2,90000,0,2,0,1,0
2024,3,109100,100,2,0,1,0
2023,3,105000,0,2,0,1,0
2024,1,155700,0,2,0,1,0
2024,3,202000,0,2,0,1,0
2024,4,45000,100,2,0,1,0
2025,3,110000,0,2,0,1,0
2023,2,150000,100,2,0,1,0
2025,1,63291,0,2,0,1,0
2025,3,204000,0,2,0,1,0
2024,2,201000,0,2,0,1,0
2025,3,88000,100,2,0,1,0
2024,3,200000,0,2,0,1,0
2025,3,43920,0,2,0,1,0
2022,2,161000,100,2,0,1,0
2025,2,113377,0,2,0,1,0
2024,1,52500,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2024,2,86800,0,2,0,1,0
2025,1,67526,0,2,0,1,0
2025,2,118273,0,2,0,1,0
2024,2,500000,0,2,0,1,0
2023,3,172256,100,2,0,1,0
2025,4,220000,0,2,0,1,0
2023,3,240350,100,2,0,1,0
2024,3,130000,0,2,0,1,0
2024,3,199800,0,2,0,1,0
2025,3,241280,0,2,0,1,0
2023,3,267100,100,2,0,1,0
2024,3,150000,0,2,0,1,0
2025,2,220000,0,2,0,1,0
2023,3,145000,0,2,0,1,0
2024,2,240000,0,2,0,1,0
2024,3,220000,0,2,0,1,0
2025,3,150000,100,2,0,1,0
2025,3,150000,100,2,0,1,0
2025,3,140000,0,2,0,1,0
2024,3,161000,0,2,0,1,0
2025,2,86320,0,2,0,1,0
2025,3,375666,0,2,0,1,0
2025,4,158000,100,2,0,1,0
2024,3,60000,0,2,0,1,0
2024,1,48000,0,2,0,1,0
2025,4,190000,0,2,0,1,0
2021,2,115000,50,3,0,1,0
2024,2,211300,100,2,0,1,0
2025,2,223400,0,3,0,1,0
2024,2,70000,0,2,0,1,0
2025,3,107500,0,2,0,1,0
2025,3,145900,0,2,0,1,0
2025,3,170500,0,2,0,1,0
2025,3,105600,100,2,0,1,0
2025,2,89700,0,2,0,1,0
2024,3,200000,0,2,0,1,0
2025,4,171700,0,2,0,1,0
2024,3,184300,0,2,0,1,0
2025,3,237000,0,2,0,1,0
2025,3,350400,0,2,0,1,0
2025,2,120000,0,2,0,1,0
2024,2,172000,100,2,0,1,0
2025,3,91428,0,2,0,1,0
2024,2,106000,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2024,4,68000,0,2,0,1,0
2024,3,204100,100,2,0,1,0
2025,1,77000,0,2,0,1,0
2024,1,216000,0,2,0,1,0
2024,3,272000,0,2,0,1,0
2025,3,155000,0,2,0,1,0
2024,3,368230,0,2,0,1,0
2024,2,106250,0,2,0,1,0
2025,2,128300,0,2,0,1,0
2024,3,160000,100,2,0,1,0
2024,2,187000,0,2,0,1,0
2025,3,150000,100,2,0,1,0
2025,3,59282,100,2,0,1,0
2025,2,92405,0,2,0,1,0
2025,3,135000,0,2,0,1,0
2025,3,180000,0,2,0,1,0
2025,4,148000,0,2,0,1,0
2024,3,130000,100,2,0,1,0
2024,3,149300,0,2,0,1,0
2023,2,80000,0,2,0,1,0
2024,1,75000,0,2,0,1,0
2024,2,120000,100,2,0,1,0
2024,3,145300,0,2,0,1,0
2024,3,299000,0,2,0,1,0
2024,3,250000,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2024,3,124000,0,3,0,1,0
2025,1,178000,100,2,0,1,0
2025,3,234000,0,2,0,1,0
2024,2,173000,0,2,0,1,0
2025,2,70000,100,2,0,1,0
2024,3,114192,0,2,0,1,0
2025,3,230000,0,2,0,1,0
2025,1,46739,0,2,0,1,0
2025,2,137750,0,2,0,1,0
2024,1,67000,0,2,0,1,0
2023,2,66691,100,2,0,1,0
2025,3,223600,0,3,0,1,0
2024,3,218750,0,2,0,1,0
2022,3,220000,0,2,0,1,0
2025,3,150000,0,2,0,1,0
2025,2,135000,0,2,0,1,0
2025,3,271300,100,2,0,1,0
2023,3,150000,0,2,0,1,0
2024,3,158100,0,2,0,1,0
2024,1,84000,0,2,0,1,0
2024,3,196900,0,2,0,1,0
2024,3,238600,0,2,0,1,0
2025,2,110000,100,2,0,1,0
2023,3,261500,0,3,0,1,0
2024,3,166000,0,2,0,1,0
2025,4,272285,0,2,0,1,0
2024,3,117000,0,2,0,1,0
2022,2,170000,100,2,0,1,0
2024,3,175000,100,2,0,1,0
2025,3,180000,100,2,0,1,0
2025,2,186000,0,2,0,1,0
2024,3,234300,0,2,0,1,0
2024,3,255000,0,2,0,1,0
2025,3,200000,0,2,0,1,0
2024,3,254000,0,2,0,1,0
2025,2,178600,0,2,0,1,0
2024,3,216700,100,2,0,1,0
2024,2,153972,0,2,0,1,0
2025,3,197000,0,2,0,1,0
2025,2,245000,100,2,0,1,0
2024,3,230000,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2025,3,110000,100,2,0,1,0
2025,2,77600,0,2,0,1,0
2025,2,150000,0,2,0,1,0
2023,3,172100,0,2,0,1,0
2025,2,130000,0,2,0,1,0
2024,3,84000,0,2,0,1,0
2025,3,273200,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2025,4,274327,0,2,0,1,0
2025,1,56962,0,2,0,1,0
2025,3,167450,0,2,0,1,0
2024,3,245400,0,2,0,1,0
2025,3,150000,100,2,0,1,0
2024,2,134000,0,2,0,1,0
2025,3,214000,0,2,0,1,0
2025,2,100000,0,2,0,1,0
2024,3,101400,100,2,0,1,0
2025,2,150000,100,2,0,1,0
2025,3,77000,0,2,0,1,0
2023,3,185900,0,2,0,1,0
2024,3,95000,0,2,0,1,0
2025,2,196000,0,2,0,1,0
2022,3,144000,0,3,0,1,0
2025,1,99875,0,2,0,1,0
2025,3,110000,0,2,0,1,0
2024,2,109800,0,2,0,1,0
2024,2,93000,0,2,0,1,0
2025,2,88500,0,2,0,1,0
2024,3,190000,0,2,0,1,0
2025,3,104000,100,2,0,1,0
2023,3,51962,0,2,0,1,0
2025,2,150400,0,2,0,1,0
2024,3,119100,0,2,0,1,0
2025,3,217000,0,2,0,1,0
2025,3,128250,0,2,0,1,0
2025,3,131500,0,2,0,1,0
2024,3,138000,0,2,0,1,0
2024,3,194000,0,2,0,1,0
2025,3,100900,100,2,0,1,0
2024,3,117000,0,2,0,1,0
2024,2,185000,0,3,0,1,0
2025,3,203275,0,2,0,1,0
2025,2,230000,0,2,0,1,0
2024,3,132000,0,2,0,1,0
2023,2,162000,0,2,0,1,0
2023,3,176000,0,2,0,1,0
2024,3,230000,0,2,0,1,0
2025,3,126000,0,2,0,1,0
2021,2,110000,100,3,0,1,0
2022,3,63000,100,2,0,1,0
2025,3,144400,0,2,0,1,0
2024,2,160524,0,2,0,1,0
2025,2,129300,0,3,0,1,0
2025,3,148505,100,2,0,1,0
2025,2,112700,0,2,0,1,0
2025,3,140000,100,2,0,1,0
2024,3,128250,0,2,0,1,0
2025,3,196000,100,2,0,1,0
2024,2,209330,0,2,0,1,0
2025,2,183000,0,2,0,1,0
2024,3,82000,0,2,0,1,0
2023,3,143000,0,2,0,1,0
2025,3,135000,0,2,0,1,0
2024,2,133000,0,2,0,1,0
2023,3,90700,0,2,0,1,0
2024,3,242000,100,2,0,1,0
2025,4,179300,0,2,0,1,0
2024,3,237500,0,2,0,1,0
2025,2,95000,0,2,0,1,0
2024,3,211000,0,2,0,1,0
2024,3,120000,100,2,0,1,0
2024,1,64000,0,2,0,1,0
2024,3,175420,0,2,0,1,0
2024,3,108500,0,2,0,1,0
2024,3,356500,0,2,0,1,0
2025,2,95000,0,2,0,1,0
2025,2,91800,0,2,0,1,0
2024,2,142000,0,2,0,1,0
2025,3,120000,0,2,0,1,0
2025,3,200000,100,2,0,1,0
2024,2,70000,0,2,0,1,0
2025,2,170000,100,2,0,1,0
2025,3,164000,100,2,0,1,0
2025,3,245200,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2024,2,122000,0,2,0,1,0
2023,2,100000,100,2,0,1,0
2025,3,160000,100,2,0,1,0
2025,3,312730,100,2,0,1,0
2025,3,213441,0,2,0,1,0
2024,2,69000,0,2,0,1,0
2024,3,250200,0,2,0,1,0
2025,2,109000,0,2,0,1,0
2024,3,135000,0,2,0,1,0
2024,2,71100,0,2,0,1,0
2025,2,189000,0,2,0,1,0
2024,3,190000,100,2,0,1,0
2024,2,54000,100,2,0,1,0
2025,3,108100,0,2,0,1,0
2025,3,143100,0,2,0,1,0
2025,2,129300,0,3,0,1,0
2024,3,165000,0,2,0,1,0
2024,3,164600,0,2,0,1,0
2024,1,254270,0,2,0,1,0
2025,2,66000,0,2,0,1,0
2024,2,219200,0,2,0,1,0
2025,2,149000,0,2,0,1,0
2025,2,112000,0,2,0,1,0
2024,2,100800,0,2,0,1,0
2024,2,94500,0,2,0,1,0
2025,3,97157,100,2,0,1,0
2024,3,130100,0,2,0,1,0
2025,2,116962,0,2,0,1,0
2024,3,110100,0,2,0,1,0
2024,2,185800,100,2,0,1,0
2024,2,209720,0,2,0,1,0
2024,3,272000,0,2,0,1,0
2024,3,220000,0,2,0,1,0
2024,2,103997,0,3,0,1,0
2025,3,252000,0,2,0,1,0
2025,3,174000,0,2,0,1,0
2024,2,95000,0,2,0,1,0
2024,1,120000,0,2,0,1,0
2025,3,133500,100,2,0,1,0
2025,3,290000,0,2,0,1,0
2024,1,83300,0,2,0,1,0
2025,3,193820,100,2,0,1,0
2025,2,120275,100,2,0,1,0
2025,1,75000,0,2,0,1,0
2024,2,127900,0,2,0,1,0
2024,3,30000,0,2,0,1,0
2025,2,130000,0,2,0,1,0
2025,3,120400,100,2,0,1,0
2024,3,125257,0,2,0,1,0
2024,3,150000,100,2,0,1,0
2025,3,210000,0,2,0,1,0
2024,3,225500,0,2,0,1,0
2025,1,80000,0,2,0,1,0
2025,1,179000,0,2,0,1,0
2025,2,145000,100,2,0,1,0
2025,3,176720,0,2,0,1,0
2024,2,95425,0,2,0,1,0
2024,3,16000,0,2,0,1,0
2025,2,90000,100,2,0,1,0
2024,3,138000,0,2,0,1,0
2025,3,197000,0,2,0,1,0
2025,2,144810,100,2,0,1,0
2024,2,110000,0,2,0,1,0
2024,3,143200,100,2,0,1,0
2025,3,87280,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2025,3,112164,0,2,0,1,0
2024,2,210000,0,2,0,1,0
2023,3,160080,100,2,0,1,0
2025,2,107950,0,2,0,1,0
2024,2,408623,0,2,0,1,0
2024,3,123573,0,2,0,1,0
2025,4,113000,0,2,0,1,0
2024,4,300000,100,2,0,1,0
2024,2,125000,0,2,0,1,0
2025,4,160000,0,2,0,1,0
2022,3,175000,100,2,0,1,0
2025,3,87100,0,2,0,1,0
2024,3,124000,0,2,0,1,0
2025,2,385000,0,2,0,1,0
2024,3,160000,100,2,0,1,0
